,id,has_startup
1264,jl_98fbcf1df40d912b,1
1265,jl_bf971d59ae92d952,1
1266,jl_05654b2739edb3dc,1
1267,jl_b594d545b79ebb33,1
1268,jl_16115ca1e52fa56a,1
1269,jl_c9f3d74dfec2b58a,1
1270,jl_5c4c561c417a3a0e,1
1271,jl_bacb6a4b0522a8d1,1
1272,jl_bf72aa86b4b94354,1
1273,jl_ba96a5fe42ebb45a,1
1274,jl_a7b9a3ae92cb2fd0,1
1275,jl_7b23b565ca64b8f7,1
1276,jl_19de10235c8bdde3,1
1277,jl_71ebe7d268dce9ca,1
1278,jl_3f4451e9ba7610d4,1
1279,jl_fe2e580359e6ed09,1
1280,jl_9626c817bc6e4a58,1
1281,jl_c10909eba8a41128,1
1282,jl_26aefeed43055f99,1
1283,jl_a847d9e349564130,1
1284,jl_27be3e2e56bc155a,1
1285,jl_46f9749df0d852a5,1
1286,jl_61250b29426460bf,1
1287,jl_80f2955f0cbfd8cd,1
1288,jl_24418a1fa6946cb5,1
1289,jl_a0779424c9079da1,1
1290,jl_77151706ac476442,1
1291,jl_1b510c7db8656f8b,1
1292,jl_2f9d39e20a55df44,1
1293,jl_b7e5050ef9d1907a,1
1294,jl_77dc10ccf817960d,1
1295,jl_02ede2deffdcab0e,1
1296,jl_bbe723ea98beacea,1
1297,jl_cfaf4580a4eba466,1
1298,jl_3a01216fac4b9c51,1
1299,jl_854d05a05acc73df,1
1300,jl_e0e351b8a2aaeb8d,1
1301,jl_275a5b460844dc3b,1
1302,jl_c38179870b71fdb9,1
1303,jl_cde07460ec58a933,1
1304,jl_548d5d6f4e260c19,1
1305,jl_6c600276c194b9e9,1
1306,jl_89d6dcbd01c6ed1e,1
1307,jl_236c5f472b593823,1
1308,jl_df4f67a620710e8a,1
1309,jl_edf3a3681ef7d8b0,1
1310,jl_4576f50fc80a54eb,1
1311,jl_398a893a4024fe01,1
1312,jl_03a8bba20bb105b7,1
1313,jl_360ee937dd5d3bb7,1
1314,jl_20682817fe345075,1
1315,jl_5809e08f3442a27f,1
1316,jl_27952ac140bbbd06,1
1317,jl_ce51bf2b6607c0cd,1
1318,jl_cb2602853c2706ec,1
1319,jl_89b7884095f9fff2,1
1320,jl_a93519cd9cc82925,1
1321,jl_ba19b2e0984e8e1f,1
1322,jl_16fd663281139121,1
1323,jl_e3c140123e9b7692,1
1324,jl_4f12cdd933304825,1
1325,jl_ecb3f8dff0b8cfc0,1
1326,jl_187f152fed51bfa9,1
1327,jl_5e4dfb0ee330f18f,1
1328,jl_13b17a5f966f15c5,1
1329,jl_f4eafb4c336da7ac,1
1330,jl_688d23a0dffdce61,1
1331,jl_b071267bf5be6bad,1
1332,jl_0401599ef6948a07,1
1333,jl_a5306401657b46b4,1
1334,jl_aa46cf30c6aecfb5,1
1335,jl_00624b458e8d2540,1
1336,jl_43eb9ea1277ac1d5,1
1337,jl_21a46de3c190c6cf,1
1338,jl_d3952dc4c4d1b99a,1
1339,jl_9705439541bc5fc5,1
1340,jl_ad07c0f93d0bc43b,1
1341,jl_e75253b00cc34652,1
1342,jl_c98395ff6abb6eaa,1
1343,jl_a15fded991125126,1
1344,jl_8fcdb37d7b37085c,1
1345,jl_00624b458e8d2540,1
1346,jl_d3952dc4c4d1b99a,1
1347,jl_f7f0bb848edac1d8,1
1348,jl_8fcdb37d7b37085c,1
1349,jl_f42a3b6dfb86dfff,1
1350,jl_84071e864a952649,1
1351,jl_0bfda17d0dafc51a,1
1352,jl_a15fded991125126,1
1353,jl_04953396c320fc7d,1
1354,jl_d1eb8575c85091db,1
1355,jl_6b70e913954aea36,1
1356,jl_43eb9ea1277ac1d5,1
1357,jl_4e52849e166dfcee,1
1358,jl_bb656cb3adf08fc2,1
1359,jl_43bfec89ee45eb97,1
1360,jl_5ba0882fbaadba37,1
1361,jl_8ea12362f5709b84,1
1362,jl_2efe484172a37224,1
1363,jl_418c36a73af4c33c,1
1364,jl_6278da4aaa4f5c22,1
1365,jl_5579f9cdd3925684,1
1366,jl_697a3e84c4901dea,1
1367,jl_5bb6212e910dd74f,1
1368,jl_755c3c4b3b612783,1
1369,jl_272cafee2199da5c,1
1370,jl_8a56baa241d06c05,1
1371,jl_eee9efc515bb13d6,1
1372,jl_ea04402ec43f4969,1
1373,jl_2297ee03e7a65cef,1
1374,jl_2e31317f042b280e,1
1375,jl_ef92f91da5ee7a07,1
1376,jl_146c2225968c56e4,1
1377,jl_b7fdbe270e6fa3e4,1
1378,jl_2256ca73cf1ab1e2,1
1379,jl_36053f00328c2bee,1
1380,jl_2dcc9bce8ac7b37d,1
1381,jl_05c2805b27536a02,1
1382,jl_d17f188ec71ae831,1
1383,jl_5ef78db0070fd967,1
1384,jl_beaf3daf8fe88b2d,1
1385,jl_d04d44933c2d773f,1
1386,jl_d5f2bbab01e098f1,1
1387,jl_6b0f5b3ec476ba17,1
1388,jl_9ae4ca7acea48afa,1
1389,jl_1bbfc04eca5f0a84,1
1390,jl_fd7ab93a23990a02,1
1391,jl_ba439c39716efdb7,1
1392,jl_7e4a221a7e48cddb,1
1393,jl_4b04b33a61318016,1
1394,jl_e08bf325787edffa,1
1395,jl_58e0edacff347dd4,1
1396,jl_fd7ab93a23990a02,1
1397,jl_d04d44933c2d773f,1
1398,jl_5ef78db0070fd967,1
1399,jl_6a16807792558eca,1
1400,jl_2f952787f067faf8,1
1401,jl_2ade38eba999fb37,1
1402,jl_fc49c86aaae2d436,1
1403,jl_4b04b33a61318016,1
1404,jl_06860199e2efdf98,1
1405,jl_5cef0c3c8fec89d8,1
1406,jl_73c857655c008ea4,1
1407,jl_bee91916c14f01e0,1
1408,jl_784f2a4a45c3d20b,1
1409,jl_663d0c9335d5adb9,1
1410,jl_fe7331b3aa723acc,1
1411,jl_3ffebab789bb83c8,1
1412,jl_855ccfa08000b0fb,1
1413,jl_e9fc3f6940c7343a,1
1414,jl_6b0f5b3ec476ba17,1
1415,jl_052b85a29e6051b8,1
1416,jl_137dac2ee7b76feb,1
1417,jl_27c78225ff663692,1
1418,jl_d5f2bbab01e098f1,1
1419,jl_a164e874031221fc,1
1420,jl_2b93e30cbfd8ff41,1
1421,jl_c725e27a4d97f0e8,1
1422,jl_e5ce2df3050b1154,1
1423,jl_840e48f4af0e5f46,1
1424,jl_104ac56715c63005,1
1425,jl_776b9db77d9d2fe8,1
1426,jl_ec92ad6e4808497f,1
1427,jl_f68459789de42a7d,1
1428,jl_bc4a2c85eb8d27e4,1
1429,jl_691b0450a948de20,1
1430,jl_f2a0213aa42df962,1
1431,jl_d0786a593ce3d0e5,1
1432,jl_4027c5d198e39c04,1
1433,jl_7ec13d8d56b60275,1
1434,jl_0b37042b9d64f67c,1
1435,jl_089f591e30eeed8c,1
1436,jl_7859147e08c52906,1
1437,jl_767fafb2c67f8b4c,1
1438,jl_82ad26380e8617ce,1
1439,jl_e62342b587f697af,1
1440,jl_1c2c8863212b7f96,1
1441,jl_41649c4a8ba69418,1
1442,jl_c0653daeb0f6d100,1
1443,jl_11af9acdb610afc1,1
1444,jl_f3700f100375c29f,1
1445,jl_e754ce28f36c4ace,1
1446,jl_1c2c8863212b7f96,1
1447,jl_eba35cc86197d2a1,1
1448,jl_7ec13d8d56b60275,1
1449,jl_06957d8f878afdf7,1
1450,jl_9ef863afc95fb76b,1
1451,jl_c62f846f332037b2,1
1452,jl_484b12e1bb0f45c5,1
1453,jl_02698ddc0ffd5696,1
1454,jl_d5a1a4c1e1a508a3,1
1455,jl_9b6656f58ab2546c,1
1456,jl_22bb4301328e0b80,1
1457,jl_7859147e08c52906,1
1458,jl_610f00c537e130a7,1
1459,jl_5e2e6998ec182a6a,1
1460,jl_a29f364b7cee3d1d,1
1461,jl_36e27b0e5144df51,1
1462,jl_fcd47e023087ac23,1
1463,jl_3001192cf89f06b0,1
1464,jl_626b5d80714c3971,1
1465,jl_dbc07853063d02ad,1
1466,jl_f8ef9db42d025917,1
1467,jl_688311d0b8457ad7,1
1468,jl_c881e9e969ebdcb7,1
1469,jl_ee744923ebf990d9,1
1470,jl_379feb4e1b5b972d,1
1471,jl_867cd1b8d8edf248,1
1472,jl_774533c5c6a58f87,1
1473,jl_c13bfe5deaf8b296,1
1474,jl_3e0193cbe56d86aa,1
1475,jl_0dc3e8ec1c990237,1
1476,jl_2980b883c17f295e,1
1477,jl_797dd684ced93148,1
1478,jl_b48f6f2ea5d1b675,1
1479,jl_a2a7ab5748ac4179,1
1480,jl_6e0597718975aeda,1
1481,jl_28736a953e9fece1,1
1482,jl_d59516a611b7a011,1
1483,jl_e1e4886fc199f229,1
1484,jl_41d8a9a99327af72,1
1485,jl_9c4b47789592b03e,1
1486,jl_7bf234822ee4a595,1
1487,jl_0b88f453e6987b06,1
1488,jl_b10707640f7e1590,1
1489,jl_690d8c69fd54e5aa,1
1490,jl_557b306ce903c110,1
1491,jl_45d34a2daa3c26bf,1
1492,jl_f7ff29b98a841012,1
1493,jl_491e8fca18216cc8,1
1494,jl_9a4419dcd59fcfe5,1
1495,jl_ae9cfbef41233d6b,1
1496,jl_2b361b2441729013,1
1497,jl_8b277ada46fe0a50,1
1498,jl_eb0254fd1cae7268,1
1499,jl_8802b3462cbbc7a9,1
1500,jl_e47ca3e2bb531f44,1
1501,jl_a8765371184f1211,1
1502,jl_14f72ccbbad6c125,1
1503,jl_1ce5959a5308cdc5,1
1504,jl_40aa8253449c2054,1
1505,jl_fda42ac0efb2b26b,1
1506,jl_400c125a43a40d57,1
1507,jl_ba34b9c406e58af8,1
1508,jl_d63c1acce3ed8474,1
1509,jl_155805abf7177e2d,1
1510,jl_baa9d7201515ccaf,1
1511,jl_27d47a850f9a63a8,1
1512,jl_0851b211dbf3e3e8,1
1513,jl_c2cbd644ae59f5c4,1
1514,jl_682dfbc0f8c2979b,1
1515,jl_4e5a49e7b57bd181,1
1516,jl_48808848217d64f0,1
1517,jl_700ec3386a5142a5,1
1518,jl_60c00ae9e15f9b07,1
1519,jl_88f8ba6e27c470fa,1
1520,jl_7e226087f46a55d2,1
1521,jl_245db200f5d3556e,1
1522,jl_6adf90f2807e2098,1
1523,jl_08b514f4a446280a,1
1524,jl_31bd907dc349ce83,1
1525,jl_879aca7ef36e6969,1
1526,jl_956939c8c5c79255,1
1527,jl_177d82fb57c77d7a,1
1528,jl_2f403be68aee190b,1
1529,jl_fb86620734f305fe,1
1530,jl_3b2e3adb4fd427d9,1
1531,jl_f03b82f8c5e1232c,1
1532,jl_5a6e02e87d78404f,1
1533,jl_077daac3b8b47c18,1
1534,jl_1ca5bc2189c569ba,1
1535,jl_974be8244344ce39,1
1536,jl_21b8f2d75ccf375e,1
1537,jl_41a87cad013dfc82,1
1538,jl_dff5d19275e92423,1
1539,jl_80ebfd1608c2497b,1
1540,jl_d0867b967589a872,1
1541,jl_df8869e3cfee419a,1
1542,jl_7663507b6814a310,1
1543,jl_20fe3d419e58809c,1
1544,jl_a5e6280afef0b3bf,1
1545,jl_b031af5d10006e7d,1
1546,jl_2864d1437c2dfa23,1
1547,jl_1498023d1041b9af,1
1548,jl_6a906b0d00ff7337,1
1549,jl_6bd6dccd747afaf5,1
1550,jl_f204071115217471,1
1551,jl_7ca7ec20e8a87bef,1
1552,jl_9cd5e15b0d52ac3d,1
1553,jl_2b361b2441729013,1
1554,jl_30e53ef111c48496,1
1555,jl_7f53f8a7cd5a7725,1
1556,jl_40aa8253449c2054,1
1557,jl_614cffda2822b594,1
1558,jl_c324e34081c43ddf,1
1559,jl_d0421b3d39341b5c,1
1560,jl_52a8e2e10b8551c2,1
1561,jl_7e226087f46a55d2,1
1562,jl_df8869e3cfee419a,1
1563,jl_6adf90f2807e2098,1
1564,jl_177d82fb57c77d7a,1
1565,jl_6417b88c1e033352,1
1566,jl_879aca7ef36e6969,1
1567,jl_494b878f92dec490,1
1568,jl_c7719c15b50f09d9,1
1569,jl_1ca5bc2189c569ba,1
1570,jl_41a87cad013dfc82,1
1571,jl_eae9bf2b44fc45ca,1
1572,jl_dff5d19275e92423,1
1573,jl_72b70793a17036c8,1
1574,jl_102a2bd673d4940d,1
1575,jl_eba5e6ef0e57e96c,1
1576,jl_fbbc5aa0bb981a2d,1
1577,jl_e408261828aa95e7,1
1578,jl_d2cbe8875b6fdc51,1
1579,jl_7272a43dd9515d20,1
1580,jl_d4d9b14b3514459d,1
1581,jl_39b6dfd1dadfb833,1
1582,jl_e2f0fd8d785c83a3,1
1583,jl_4c7626db5e2e9dda,1
1584,jl_ad3440156a99519e,1
1585,jl_cb0709ce7194b345,1
1586,jl_8d18b0d2d1fc6efd,1
1587,jl_2209b3d568085f9d,1
1588,jl_288db7c4e5337442,1
1589,jl_0220b6f5dd0f02e2,1
1590,jl_b3fee06f9d3e7937,1
1591,jl_ee52cf57a3b6cea7,1
1592,jl_b21f6ad45815fb62,1
1593,jl_654ec64d5844c60f,1
1594,jl_805247253f6cbc3f,1
1595,jl_288db7c4e5337442,1
1596,jl_44644badc6d0778a,1
1597,jl_4c69168b5581484e,1
1598,jl_c3280ef90dd3bbc0,1
1599,jl_e6df2984b17ae344,1
1600,jl_1510a78a5449aebd,1
1601,jl_d579f00807bfb812,1
1602,jl_85017d6b3a30bdd3,1
1603,jl_d511557756494fa0,1
1604,jl_0ff1fcdaf48321d8,1
1605,jl_e48b2229df07d5eb,1
1606,jl_cd810e8bfb49dac4,1
1607,jl_fd2cfc1660bcdd3b,1
1608,jl_9455b3e1012d1133,1
1609,jl_4c69168b5581484e,1
1610,jl_e6df2984b17ae344,1
1611,jl_1510a78a5449aebd,1
1612,jl_d579f00807bfb812,1
1613,jl_44644badc6d0778a,1
1614,jl_c3280ef90dd3bbc0,1
1615,jl_85017d6b3a30bdd3,1
1616,jl_d511557756494fa0,1
1617,jl_0ff1fcdaf48321d8,1
1618,jl_e48b2229df07d5eb,1
1619,jl_fd2cfc1660bcdd3b,1
1620,jl_cd810e8bfb49dac4,1
1621,jl_9455b3e1012d1133,1
1622,jl_4c69168b5581484e,1
1623,jl_e6df2984b17ae344,1
1624,jl_1510a78a5449aebd,1
1625,jl_d579f00807bfb812,1
1626,jl_44644badc6d0778a,1
1627,jl_c3280ef90dd3bbc0,1
1628,jl_85017d6b3a30bdd3,1
1629,jl_d511557756494fa0,1
1630,jl_0ff1fcdaf48321d8,1
1631,jl_e48b2229df07d5eb,1
1632,jl_fd2cfc1660bcdd3b,1
1633,jl_cd810e8bfb49dac4,1
1634,jl_9455b3e1012d1133,1
1635,jl_4c69168b5581484e,1
1636,jl_e6df2984b17ae344,1
1637,jl_1510a78a5449aebd,1
1638,jl_d579f00807bfb812,1
1639,jl_44644badc6d0778a,1
1640,jl_c3280ef90dd3bbc0,1
1641,jl_85017d6b3a30bdd3,1
1642,jl_d511557756494fa0,1
1643,jl_0ff1fcdaf48321d8,1
1644,jl_e48b2229df07d5eb,1
1645,jl_fd2cfc1660bcdd3b,1
1646,jl_cd810e8bfb49dac4,1
1647,jl_9455b3e1012d1133,1
1648,jl_4c69168b5581484e,1
1649,jl_e6df2984b17ae344,1
1650,jl_1510a78a5449aebd,1
1651,jl_d579f00807bfb812,1
1652,jl_44644badc6d0778a,1
1653,jl_c3280ef90dd3bbc0,1
1654,jl_85017d6b3a30bdd3,1
1655,jl_d511557756494fa0,1
1656,jl_0ff1fcdaf48321d8,1
1657,jl_e48b2229df07d5eb,1
1658,jl_fd2cfc1660bcdd3b,1
1659,jl_cd810e8bfb49dac4,1
1660,jl_16adc2284667102e,1
1661,jl_788467cccf1800c4,1
1662,jl_28643ddfd474331d,1
1663,jl_ec0c0eb870136905,1
1664,jl_a20aa38ea8517f9b,1
1665,jl_f79cfbb7de6579f0,1
1666,jl_28ded0222b036ce0,1
1667,jl_177f9b5e49c35216,1
1668,jl_2b3024870a95445f,1
1669,jl_069e91ac98318cac,1
1670,jl_a28062d53f0e76b7,1
1671,jl_40040d6dcac2f7a4,1
1672,jl_26c552ec204ed2bb,1
1673,jl_f3692f7634a8bd70,1
1674,jl_e0e3ab79ad5802ac,1
1675,jl_8426fd79a582a5a3,1
1676,jl_7fd98a87cf190b3a,1
1677,jl_92307eb3ac5acb6d,1
1678,jl_349882fce8422849,1
1679,jl_98fbcf1df40d912b,1
1680,jl_bf971d59ae92d952,1
1681,jl_05654b2739edb3dc,1
1682,jl_b594d545b79ebb33,1
1683,jl_16115ca1e52fa56a,1
1684,jl_c9f3d74dfec2b58a,1
1685,jl_5c4c561c417a3a0e,1
1686,jl_bacb6a4b0522a8d1,1
1687,jl_bf72aa86b4b94354,1
1688,jl_ba96a5fe42ebb45a,1
1689,jl_a7b9a3ae92cb2fd0,1
1690,jl_7b23b565ca64b8f7,1
1691,jl_19de10235c8bdde3,1
1692,jl_71ebe7d268dce9ca,1
1693,jl_3f4451e9ba7610d4,1
1694,jl_fe2e580359e6ed09,1
1695,jl_9626c817bc6e4a58,1
1696,jl_c10909eba8a41128,1
1697,jl_26aefeed43055f99,1
1698,jl_a847d9e349564130,1
1699,jl_27be3e2e56bc155a,1
1700,jl_46f9749df0d852a5,1
1701,jl_61250b29426460bf,1
1702,jl_80f2955f0cbfd8cd,1
1703,jl_24418a1fa6946cb5,1
1704,jl_a0779424c9079da1,1
1705,jl_77151706ac476442,1
1706,jl_1b510c7db8656f8b,1
1707,jl_2f9d39e20a55df44,1
1708,jl_b7e5050ef9d1907a,1
1709,jl_77dc10ccf817960d,1
1710,jl_02ede2deffdcab0e,1
1711,jl_bbe723ea98beacea,1
1712,jl_cfaf4580a4eba466,1
1713,jl_3a01216fac4b9c51,1
1714,jl_854d05a05acc73df,1
1715,jl_e0e351b8a2aaeb8d,1
1716,jl_275a5b460844dc3b,1
1717,jl_c38179870b71fdb9,1
1718,jl_cde07460ec58a933,1
1719,jl_548d5d6f4e260c19,1
1720,jl_6c600276c194b9e9,1
1721,jl_89d6dcbd01c6ed1e,1
1722,jl_236c5f472b593823,1
1723,jl_df4f67a620710e8a,1
1724,jl_edf3a3681ef7d8b0,1
1725,jl_4576f50fc80a54eb,1
1726,jl_398a893a4024fe01,1
1727,jl_03a8bba20bb105b7,1
1728,jl_360ee937dd5d3bb7,1
1729,jl_20682817fe345075,1
1730,jl_5809e08f3442a27f,1
1731,jl_27952ac140bbbd06,1
1732,jl_ce51bf2b6607c0cd,1
1733,jl_cb2602853c2706ec,1
1734,jl_89b7884095f9fff2,1
1735,jl_a93519cd9cc82925,1
1736,jl_ba19b2e0984e8e1f,1
1737,jl_16fd663281139121,1
1738,jl_e3c140123e9b7692,1
1739,jl_4f12cdd933304825,1
1740,jl_ecb3f8dff0b8cfc0,1
1741,jl_187f152fed51bfa9,1
1742,jl_5e4dfb0ee330f18f,1
1743,jl_13b17a5f966f15c5,1
1744,jl_f4eafb4c336da7ac,1
1745,jl_688d23a0dffdce61,1
1746,jl_b071267bf5be6bad,1
1747,jl_0401599ef6948a07,1
1748,jl_a5306401657b46b4,1
1749,jl_aa46cf30c6aecfb5,1
1750,jl_00624b458e8d2540,1
1751,jl_43eb9ea1277ac1d5,1
1752,jl_21a46de3c190c6cf,1
1753,jl_d3952dc4c4d1b99a,1
1754,jl_9705439541bc5fc5,1
1755,jl_ad07c0f93d0bc43b,1
1756,jl_e75253b00cc34652,1
1757,jl_c98395ff6abb6eaa,1
1758,jl_a15fded991125126,1
1759,jl_8fcdb37d7b37085c,1
1760,jl_139b1e89065b5a17,1
1761,jl_a6a332c03fae43ff,1
1762,jl_6fcfc077d515cf2a,1
1763,jl_bb656cb3adf08fc2,1
1764,jl_617d4a61a8adf605,1
1765,jl_f42a3b6dfb86dfff,1
1766,jl_84071e864a952649,1
1767,jl_c0999baee2ba3053,1
1768,jl_6b70e913954aea36,1
1769,jl_f7f0bb848edac1d8,1
1770,jl_0bfda17d0dafc51a,1
1771,jl_4e52849e166dfcee,1
1772,jl_5579f9cdd3925684,1
1773,jl_d1eb8575c85091db,1
1774,jl_418c36a73af4c33c,1
1775,jl_6278da4aaa4f5c22,1
1776,jl_43bfec89ee45eb97,1
1777,jl_697a3e84c4901dea,1
1778,jl_8ea12362f5709b84,1
1779,jl_2efe484172a37224,1
1780,jl_5ba0882fbaadba37,1
1781,jl_755c3c4b3b612783,1
1782,jl_04953396c320fc7d,1
1783,jl_eee9efc515bb13d6,1
1784,jl_ef92f91da5ee7a07,1
1785,jl_8a56baa241d06c05,1
1786,jl_adff12ae0b8b2b3d,1
1787,jl_2e31317f042b280e,1
1788,jl_1bbfc04eca5f0a84,1
1789,jl_272cafee2199da5c,1
1790,jl_ea04402ec43f4969,1
1791,jl_b7fdbe270e6fa3e4,1
1792,jl_146c2225968c56e4,1
1793,jl_5bb6212e910dd74f,1
1794,jl_2297ee03e7a65cef,1
1795,jl_36053f00328c2bee,1
1796,jl_97a611caab239c99,1
1797,jl_e08bf325787edffa,1
1798,jl_2256ca73cf1ab1e2,1
1799,jl_054d11e557796aec,1
1800,jl_d17f188ec71ae831,1
1801,jl_beaf3daf8fe88b2d,1
1802,jl_05c2805b27536a02,1
1803,jl_8ae690e284f57c29,1
1804,jl_f3735cb555ef9177,1
1805,jl_ba439c39716efdb7,1
1806,jl_7e4a221a7e48cddb,1
1807,jl_9ae4ca7acea48afa,1
1808,jl_2dcc9bce8ac7b37d,1
1809,jl_36d31da8f4c7a665,1
1810,jl_58e0edacff347dd4,1
1811,jl_fd7ab93a23990a02,1
1812,jl_d04d44933c2d773f,1
1813,jl_5ef78db0070fd967,1
1814,jl_6a16807792558eca,1
1815,jl_2f952787f067faf8,1
1816,jl_2ade38eba999fb37,1
1817,jl_fc49c86aaae2d436,1
1818,jl_4b04b33a61318016,1
1819,jl_06860199e2efdf98,1
1820,jl_5cef0c3c8fec89d8,1
1821,jl_73c857655c008ea4,1
1822,jl_bee91916c14f01e0,1
1823,jl_784f2a4a45c3d20b,1
1824,jl_663d0c9335d5adb9,1
1825,jl_fe7331b3aa723acc,1
1826,jl_3ffebab789bb83c8,1
1827,jl_855ccfa08000b0fb,1
1828,jl_e9fc3f6940c7343a,1
1829,jl_6b0f5b3ec476ba17,1
1830,jl_052b85a29e6051b8,1
1831,jl_137dac2ee7b76feb,1
1832,jl_27c78225ff663692,1
1833,jl_d5f2bbab01e098f1,1
1834,jl_2b93e30cbfd8ff41,1
1835,jl_a164e874031221fc,1
1836,jl_c725e27a4d97f0e8,1
1837,jl_e5ce2df3050b1154,1
1838,jl_840e48f4af0e5f46,1
1839,jl_104ac56715c63005,1
1840,jl_776b9db77d9d2fe8,1
1841,jl_ec92ad6e4808497f,1
1842,jl_f68459789de42a7d,1
1843,jl_bc4a2c85eb8d27e4,1
1844,jl_691b0450a948de20,1
1845,jl_f2a0213aa42df962,1
1846,jl_d0786a593ce3d0e5,1
1847,jl_4027c5d198e39c04,1
1848,jl_7ec13d8d56b60275,1
1849,jl_0b37042b9d64f67c,1
1850,jl_089f591e30eeed8c,1
1851,jl_7859147e08c52906,1
1852,jl_767fafb2c67f8b4c,1
1853,jl_82ad26380e8617ce,1
1854,jl_e62342b587f697af,1
1855,jl_1c2c8863212b7f96,1
1856,jl_c0653daeb0f6d100,1
1857,jl_41649c4a8ba69418,1
1858,jl_11af9acdb610afc1,1
1859,jl_f3700f100375c29f,1
1860,jl_e754ce28f36c4ace,1
1861,jl_1c2c8863212b7f96,1
1862,jl_eba35cc86197d2a1,1
1863,jl_7ec13d8d56b60275,1
1864,jl_06957d8f878afdf7,1
1865,jl_9ef863afc95fb76b,1
1866,jl_c62f846f332037b2,1
1867,jl_484b12e1bb0f45c5,1
1868,jl_02698ddc0ffd5696,1
1869,jl_d5a1a4c1e1a508a3,1
1870,jl_9b6656f58ab2546c,1
1871,jl_22bb4301328e0b80,1
1872,jl_7859147e08c52906,1
1873,jl_610f00c537e130a7,1
1874,jl_5e2e6998ec182a6a,1
1875,jl_a29f364b7cee3d1d,1
1876,jl_36e27b0e5144df51,1
